"","id_client","premium_gamma","premium_lnorm"
"148",1236,110.906454677803,51.4652063717383
"149",1242,852.025439344761,288.05566516963
"150",1276,73.9425129539325,41.3912290726699
"151",1278,1037.53692123476,414.572205713946
"152",1284,20.4370079737817,8.76455958865181
"153",1288,61.7256150691415,27.3289946797637
"154",1290,141.238490305629,58.5397104364363
"155",1291,770.647898537075,265.017723524265
"156",1297,1974.73536130389,607.791856973784
"157",1305,759.02750886417,297.180535580508
"158",1311,85.1291920279863,39.1878606077229
"159",1315,64.1435631227339,21.6275750244329
"160",1318,100.544528333821,56.2261712747103
"161",1319,64.1246887460134,23.4797549193893
"162",1324,15.0818372397746,7.66794333892591
"163",1326,3901.69425880774,1273.91646888869
"164",1328,222.161565418259,91.5882329978775
"165",1341,357.201403282772,148.428680168126
"166",1344,120.20800635615,60.5791771099314
"167",1345,1339.22631676083,444.080466704092
"168",1364,29.7282166475484,12.078667923229
"169",1369,573.722517970599,234.122064332001
"170",1377,27.699401148569,10.1634147815877
"171",1380,1024.16501022212,440.543318347424
"172",1382,4.30843780714554,2.06931251233344
"173",1406,261.739552602259,108.475649649137
"174",1411,112.243581062063,40.2568669723981
"175",1418,31.4900643048923,15.2475244949987
"176",1420,881.995946348329,322.147293541063
"177",1436,5.87794282561453,2.753929347558
"178",1444,166.697604343308,82.9588885132389
"179",1445,280.342810720329,139.081520510487
"180",1446,1595.14470537892,720.121520614129
"181",1447,713.263373582925,251.88176252578
"182",1450,887.173873486488,335.494241694432
"183",1462,715.689845056331,340.67416518348
"184",1479,509.591531650512,187.306285172406
"185",1496,2217.64014027326,718.604422305815
"186",1499,115.74734371338,43.3699132886526
"187",1503,255.668611576761,106.464348171014
"188",1505,310.321791989678,161.401915230262
"189",1507,506.609989631477,216.293886091489
"190",1543,423.517161575967,159.609145051159
"191",1555,140.412214527869,72.9445662155996
"192",1558,429.414471663075,194.177172806238
"193",1564,99.1051309189912,41.1609663202631
"194",1565,70.8199676519334,35.0420115123182
"195",1566,24.4492691393939,9.6315743352441
"196",1573,1402.56477653083,547.003254925161
"197",1576,2075.26679110027,824.915352965715
"198",1593,8.81944005994005,3.68734856498501
"199",1594,1242.76239723349,480.607986430817
"200",1599,905.017283856913,327.968404186948
"201",1600,115.763918390942,44.0560655357039
"202",1606,518.312808034686,203.304719601778
"203",1626,39.1601385776865,15.7318456974419
"204",1643,101.885417776472,36.683284412361
"205",1652,38.9415431257503,13.4703250652962
"206",1654,1027.7589926552,317.772506335915
"207",1663,36.2479943503762,15.292858891154
"208",1668,1575.54864304301,659.80702380574
"209",1675,34.9453608586232,14.3063265228883
"210",1683,117.058099467775,54.2491061790724
"211",1684,259.196746032833,121.525877888922
"212",1703,511.316204445618,191.927155529179
"213",1719,1267.59099123826,523.621439193108
"214",1722,19.7510873905817,7.38477598352382
"215",1731,79.4166242363557,32.7542609541995
"216",1740,863.084471137033,322.26275895654
"217",1747,318.338186073745,139.523721191448
"218",1751,17.3633159849018,6.82857123201163
"219",1766,970.967880408912,434.272786643642
"220",1770,57.4913061085708,18.330613384604
"221",1771,164.91615675171,62.7305040071312
"222",1802,684.889611859697,224.89157584578
"223",1819,80.9341668615093,30.8819171601238
"224",1823,259.406139475512,103.306947397361
"225",1827,1740.03018024057,658.653455543872
"226",1832,113.860710587327,47.232404541954
"227",1834,1239.50679553658,485.394717468332
"228",1851,31.7112308488237,10.8209010491525
"229",1853,53.2506337503305,23.7087293722
"230",1869,214.174230146896,102.097940022441
"231",1877,298.819284063267,109.323022527915
"232",1886,41.5509318752519,18.3054854510806
"233",1893,435.140089535721,180.022891345972
"234",1899,170.304137277369,67.6205477322758
"235",1915,295.389291853112,131.79541808581
"236",1932,868.265369641416,380.182534228747
"237",1936,35.2890387632839,16.7555153161648
"238",1938,139.042725134548,54.5993654198889
"239",1939,100.692794318956,36.9032611535224
"240",1941,771.350450178772,291.074234846274
"241",1955,631.57738140734,223.510255547463
"242",1971,32.0057534119645,11.0385968705805
"243",1983,1036.34111573031,355.015491162117
"244",1998,409.769845670233,164.459188378966
"245",2015,412.799217923448,166.318633443151
"246",2018,2270.8846381195,824.907581593908
"247",2035,1606.57361753874,659.935025514024
"248",2040,1415.41760296936,543.204861365975
"249",2045,142.74920598032,51.9261002009006
"250",2050,369.91668972749,122.7458488052
"251",2056,45.3355319145666,16.1261623460896
"252",2074,82.8382973121776,55.6810598095972
"253",2075,69.9040842138444,27.0557579945861
"254",2081,73.3611379052911,27.6639087750508
"255",2082,1664.99258185904,577.138369393762
"256",2091,405.561001743246,190.299426942956
"257",2092,68.2156122439301,33.557328380532
"258",2098,9.62560149539112,3.74509701368769
"259",2116,901.856284629192,327.177711239248
"260",2123,17.1146964642614,7.97694600618428
"261",2123,27.1883363424888,9.94879545976668
"262",2124,1030.25834245394,490.413220309006
"263",2128,55.880007818025,22.4684663756198
"264",2132,68.7180598152892,30.7119256868649
"265",2133,21.5673985624084,8.04581031627136
"266",2138,47.6941821594719,27.0849351459321
"267",2154,122.636309935731,40.3498876651935
"268",2156,67.8776947883045,22.2367173038171
"269",2160,1951.86139667609,691.728035722083
"270",2165,180.393518719451,126.893134097574
"271",2183,146.848970544338,52.8561282653016
"272",2190,638.635539489029,291.067330053368
"273",2197,223.54338874378,76.6972095712376
"274",2205,542.128343794824,190.467357763258
"275",2209,2038.10057520254,799.562524176969
"276",2218,22.6361840153031,9.51536715120017
"277",2219,800.998575659118,319.845345369202
"278",2234,44.5338420620114,19.2769696832744
"279",2236,570.737605895982,192.232623887645
"280",2245,846.931426263563,265.215985792242
"281",2252,33.1180235394504,12.5641361403935
"282",2261,29.5385664703257,11.6627226375169
"283",2265,1291.36499260686,407.600260654245
"284",2275,1368.58522877199,545.33337740611
"285",2279,747.930631363088,261.467096167802
"286",2287,17.2376302996432,7.4650817642374
"287",2288,28.6144237215765,9.58132046695626
"288",2297,1135.42824760366,366.21116028227
"289",2298,62.0375004150929,29.6223679560755
"290",2323,30.5659293630396,13.7120042043461
"291",2327,40.026221834408,20.4097993685387
"292",2337,1868.14079647836,703.962940095392
"293",2339,245.628364360108,116.046563318852
"294",2354,59.2250965449142,22.4526660132552
"295",2358,156.295159130461,66.266134684273
"296",2359,4642.11658590831,1304.10443045922
"297",2377,254.057527775311,101.93118440168
"298",2380,621.787844401068,296.382977486788
"299",2392,651.661831238613,286.987646131553
"300",2399,156.989147185617,55.8565219134097
"301",2402,50.8852679726637,19.3504583277899
"302",2435,503.82552502486,196.30427410181
"303",2437,53.2471303778002,21.3303972637751
"304",2438,622.069300823881,335.75128810877
"305",2450,66.2020648345442,18.6686375512742
"306",2465,26.8973249312617,11.7059709529822
"307",2468,44.2311246244217,13.7452186927042
"308",2496,1521.61407947793,506.317144181007
"309",2498,894.03186017608,355.227620519465
"310",2499,151.419155203644,64.2897883665382
"311",2500,185.04487010415,126.249571326272
"312",2516,151.797602466772,61.4620266246881
"313",2516,594.49223889966,183.513580287094
"314",2524,1272.87058509863,402.644006759187
"315",2536,20.7332227541375,6.77939644903827
"316",2540,251.599945423649,105.688161953215
"317",2545,263.827438971624,117.06012105101
"318",2546,23.0241231154458,11.4627525007477
"319",2551,2554.11485548351,912.220481855894
"320",2556,418.457602881502,169.986825237152
"321",2566,164.157220254126,55.8177157134527
"322",2571,3253.85080075363,1214.77441631611
"323",2585,34.990917240189,18.3710383447724
"324",2587,34.0819249761663,20.626900369485
"325",2590,458.37273958445,175.525870719801
"326",2599,2426.00056993409,1053.9810193704
"327",2601,56.113303166106,20.7896102942202
"328",2651,204.379890644003,71.3172673417671
"329",2655,370.851333238382,142.316020099489
"330",2682,74.7592558722119,57.2802312058339
"331",2703,775.533353473278,240.755040827821
"332",2708,58.0744126624044,26.605897861283
"333",2722,143.564794871216,46.2690428896338
"334",2726,359.216737660329,114.799903868138
"335",2726,34.8721084167904,14.27475965438
"336",2735,55.7450536794948,22.8295433488315
"337",2739,344.569494040957,121.646848579679
"338",2742,7.60878391407347,3.13769615391073
"339",2747,101.760270556474,40.4649129264782
"340",2761,633.487759042462,231.717967871316
"341",2765,73.0536784448646,28.5793608657675
"342",2785,1101.19277054807,407.305704251977
"343",2790,1111.45516559743,448.101885601377
"344",2807,102.180824997953,54.7429646384635
"345",2833,349.744111289532,179.577218076697
"346",2845,39.7619083480307,18.6989526303271
"347",2848,140.087512833778,63.6971037366622
"348",2851,379.35055826855,148.724799764823
"349",2864,1851.75344221252,740.713539233427
"350",2883,163.971117453513,60.5382597551986
"351",2899,23.0928524147914,11.6628826746966
"352",2900,172.659502384385,69.1000868019354
"353",2910,1304.18479622957,616.023796248804
"354",2916,1000.15857174856,359.343523349004
"355",2923,18.7537155976999,6.9646490591416
"356",2925,478.786451798315,171.234382373098
"357",2937,336.042363655545,157.763400975299
"358",2954,106.045992151119,36.7874145095511
"359",2956,259.611492524636,109.371016562463
"360",2960,18.1973327603488,6.05420887715168
"361",2965,153.003056896191,74.6759337922783
"362",2969,221.82736343128,105.061943729514
"363",2990,2452.80809937256,821.939645974053
"364",2992,308.596891777932,105.877054113749
"365",2998,132.690098729606,61.9780060407612
"366",3003,1595.63123682116,521.263156105409
"367",3010,548.575915529671,217.797580089742
"368",3013,102.205186393325,36.7658415081643
"369",3015,41.3430078259763,13.3150287611946
"370",3023,72.7807180015419,33.2662771982161
"371",3044,190.48446779675,77.8324234553316
"372",3051,124.712419998892,69.2042815959823
"373",3055,204.040534943725,70.215768484875
"374",3057,2233.12044569271,804.13950324238
"375",3079,868.169227734009,316.034067300978
"376",3096,208.489209980622,78.6854661690011
"377",3098,777.480816236516,400.436609900883
"378",3103,773.268562880857,285.120787549577
"379",3109,904.065080265053,386.823185640003
"380",3117,493.385135786055,197.352102927356
"381",3126,90.4316871834702,34.2079813560684
"382",3132,180.311312320142,66.1620762941693
"383",3151,799.094809405852,279.318989592473
"384",3156,1007.28495569368,372.76642075123
"385",3157,49.6318979956201,21.8245952593124
"386",3165,190.15466512061,59.9444495751743
"387",3166,67.0210226488377,28.5918939914468
"388",3173,15.3079853251734,5.92121119111184
"389",3175,244.281609890456,86.3942996613484
"390",3182,25.3082497790873,11.6109497569718
"391",3188,1386.67654396744,459.214986185241
"392",3204,738.601661347431,382.901652232708
"393",3209,20.0706394178003,8.69831453632887
"394",3211,74.7844705819361,42.434901037088
"395",3234,947.611831302185,345.499155164249
"396",3242,176.049898348584,59.5576560800556
"397",3243,768.191291199492,336.339179434913
"398",3247,169.069849617735,62.2644355734682
"399",3257,40.0895365027372,13.816709879966
"400",3262,146.696751555795,60.788754846053
"401",3263,189.033112233828,103.923380811256
"402",3273,163.696611241493,74.573382538091
"403",3280,1078.74438494711,425.441955108257
"404",3282,185.583637457734,69.9194513250899
"405",3284,333.035074687425,95.973346166393
"406",3286,1028.25760339967,427.943817528754
"407",3296,100.620258172951,35.8760014137085
"408",3300,593.436209501732,236.787137432064
"409",3305,2126.70501524359,728.049552685293
"410",3315,53.8331668571318,21.1765937110659
"411",3318,22.486830899543,9.38935764952901
"412",3320,36.8302210007968,15.7764464938911
"413",3330,539.514495180039,226.595475421975
"414",3335,38.9470742449308,16.0699575256264
"415",3335,6.9003247495269,3.00732569333119
"416",3348,2413.94102058497,867.341474678567
"417",3356,453.420757307289,208.969195408632
"418",3373,371.140359198744,151.877970879823
"419",3374,1646.97353046298,764.757827187456
"420",3379,154.457938148026,66.1225862979419
"421",3381,114.915416793476,46.6290050834888
"422",3396,5.69366174405127,2.23932094107204
"423",3397,40.1954117522854,20.9683219816132
"424",3408,155.470105623932,52.24866215492
"425",3411,98.2643952876145,38.4632858252883
"426",3417,1672.86557361533,483.112174225978
"427",3423,1942.30255812159,829.714542834644
"428",3425,1239.9667014823,452.56398449996
"429",3438,131.109388728095,57.7614348452603
"430",3465,607.863318979164,203.370858777127
"431",3473,225.65616691048,77.5454274663389
"432",3475,76.9745609275469,37.8328466921502
"433",3482,275.856346221462,105.303460402848
"434",3491,2377.61271915408,773.415294829602
"435",3495,111.0752689976,36.1782642335185
"436",3496,147.492715519837,52.1889236094412
"437",3498,1598.95784300375,724.685190589993
"438",3504,159.107851215482,61.5477713371165
"439",3508,59.1149379154335,23.4564325782349
"440",3519,33.9938430367811,13.4217673948116
"441",3525,376.406459328924,161.549850694256
"442",3530,49.7609960243754,19.0921945639723
"443",3536,1.45060732088431,0.890916498309135
"444",3543,103.773918755403,37.9309999405467
"445",3545,567.052364777086,257.909398170775
"446",3552,18.097873417727,8.91215806279047
"447",3554,29.2068064515034,10.8057881734706
"448",3557,134.195349326835,60.2934460289367
"449",3573,17.050321480503,9.45222295748979
"450",3581,41.0831145771935,17.6125926429628
"451",3587,2.84328657359403,1.45099850138991
"452",3596,584.07204130546,291.594375428006
"453",3597,76.8176272457375,39.1354316336896
"454",3598,2091.63867191543,854.281926978733
"455",3599,539.447848065493,212.79801451297
"456",3609,13.2578363666103,4.45549644649296
"457",3620,719.155222872972,249.426252035766
"458",3623,93.071440355864,36.3897867940032
"459",3652,313.621115178734,103.442562492448
"460",3659,214.782508666249,82.5758732727373
"461",3670,54.9148958792173,17.9816028497572
"462",3677,511.881393377955,184.992673513746
"463",3678,50.2142221065074,19.3358510709106
"464",3695,907.22888858891,312.832211507293
"465",3704,829.269910881857,395.170612584824
"466",3705,715.774592568214,339.158934606388
"467",3707,266.349437969875,101.812814320702
"468",3725,283.538352014935,99.7988819316792
"469",3729,102.232248540131,53.7634030573469
"470",3740,566.169853269397,247.300450129858
"471",3747,281.272952646046,100.634680298636
"472",3748,28.7656005498726,10.7047028319725
"473",3749,61.337468744142,26.1090858544931
"474",3751,2693.03981513404,925.410265520389
"475",3775,280.926437587169,110.331712322043
"476",3782,42.6221980994486,13.9255154408553
"477",3783,40.9641488806801,19.3698623101454
"478",3795,83.4747222276858,42.2051462762111
"479",3805,294.522200231764,198.443280442663
"480",3812,309.069656594122,111.08585951954
"481",3817,192.867539398081,81.8304530792112
"482",3823,743.971870976812,261.43843104215
"483",3823,119.360221467145,52.7832551157158
"484",3829,662.9314668206,270.655408472762
"485",3833,55.9870064111681,20.9143055517226
"486",3848,875.751544886655,307.977169597643
"487",3851,196.854874505625,89.0383147342142
"488",3858,1017.3606085335,471.776860206608
"489",3869,81.1298859356269,34.9055469959013
"490",3869,115.781751835285,42.7473030777883
"491",3889,299.315203683663,113.972519717376
"492",3891,55.2368102154003,24.9449474713285
"493",3892,452.595087346429,194.21814061004
"494",3909,509.787526936782,208.157127341641
"495",3928,36.9427465906067,11.4234823514708
"496",3936,107.512915229402,31.6409736586709
"497",3937,188.243224479689,80.0938753325198
"498",3952,440.017052659765,147.950300024876
"499",3967,518.238446294537,192.888613318552
"500",3979,589.759630099359,174.574357147826
"501",3986,48.2724207061097,15.8576191307603
"502",3996,989.33929792795,388.887616893975
"503",4001,17.8068163267023,6.90423246130229
"504",4009,405.0541870737,193.598574163498
"505",4018,3040.23259018623,1069.4032326504
"506",4019,18.0933043018345,7.91734935643854
"507",4026,684.419535683605,245.682780259046
"508",4027,31.7118799348246,10.8186734268083
"509",4047,22.8182234478957,9.83748573270589
"510",4055,248.619305220918,99.5289761589394
"511",4069,16.6000594968716,8.75347707397444
"512",4075,1215.93187944781,430.252860524571
"513",4098,1547.41011074311,566.615045739074
"514",4113,134.353425623776,46.7664451843166
"515",4126,33.7939376627825,18.1349961196944
"516",4136,422.556948712661,165.987508466054
"517",4140,516.68329665453,184.278084924914
"518",4163,1226.81755039359,411.325496298983
"519",4164,140.470911387277,71.4827001748786
"520",4172,273.368663292289,81.1953027689728
"521",4173,677.62600016081,339.121310295566
"522",4176,759.862664014275,343.932201861815
"523",4180,753.03006637627,283.04967105124
"524",4191,42.0629446504752,18.8719325949545
"525",4193,1322.6965436122,510.302847614407
"526",4199,880.519545356072,310.789883486276
"527",4203,551.344788216745,204.484735163452
"528",4219,45.4782382199298,17.4956139854644
"529",4232,143.927639723911,57.1056518580972
"530",4234,14.7927382146538,5.60878925730741
"531",4240,350.600101465304,136.689138651106
"532",4246,462.872091234024,166.123619405658
"533",4253,276.718437384608,99.1286093504056
"534",4258,9.8144804135999,4.94882989925511
"535",4267,30.5551185970719,11.6507813252517
"536",4296,124.969383092122,48.2924580551715
"537",4298,221.416284681038,104.438872323784
"538",4300,61.8231763331096,26.1377428855589
"539",4305,51.9235779280497,23.2798183308533
"540",4307,2208.99957146765,802.239974987881
"541",4323,1031.47947152215,381.680257390464
"542",4346,44.8704585031358,15.862700950331
"543",4358,2242.74728740343,709.177289922121
"544",4368,80.8349189991536,26.7981555833283
"545",4378,657.922757610501,254.892334266778
"546",4381,276.531440170011,122.369583028691
"547",4391,743.276458328425,347.814054840941
"548",4399,357.167018636154,113.952727217468
"549",4403,255.949968694687,105.741923478358
"550",4411,196.427795883436,66.22056574986
"551",4416,448.581388354039,179.550191568194
"552",4429,529.83592792472,194.083657251612
"553",4442,67.6401772282209,24.3963044424455
"554",4443,4.26602156840837,1.77880202580251
"555",4447,11.4870918737759,4.73698130675134
"556",4455,88.2822042368197,49.1453063584929
"557",4457,344.389022298769,177.236334751614
"558",4459,36.0651053463835,14.2134622914107
"559",4484,2068.72861073539,750.401639644719
"560",4493,6.80627601994256,3.57803085952376
"561",4497,1440.19678047866,512.870382565336
"562",4501,804.797652326784,283.469821062909
"563",4512,369.449636543444,154.0855207833
"564",4519,35.7064133999889,16.4904318004249
"565",4535,53.8637691480232,22.8566869297695
"566",4536,2698.33382764304,752.930696636189
"567",4538,1021.14662275073,378.44058719748
"568",4543,249.782944554496,104.530659998246
"569",4549,24.5017714191587,10.8378246279045
"570",4550,538.369039906991,229.941716601371
"571",4552,33.022395699084,11.0334548209113
"572",4557,1133.21103458865,352.127522811704
"573",4559,423.8312411674,201.888304112034
"574",4560,117.911512980336,47.8170684454943
"575",4564,199.736212925983,87.8148066343629
"576",4565,152.729038289913,68.9140452577016
"577",4572,566.816878858245,266.109119879941
"578",4574,1673.34675837159,670.284095900727
"579",4582,844.574215723513,264.884188111275
"580",4591,230.389683434674,78.2964883637996
"581",4599,76.0897140594589,28.4864034573179
"582",4603,661.093588375931,268.862668628512
"583",4609,36.1788831191858,10.1263949254133
"584",4620,442.081214719423,137.502265301091
"585",4622,22.3486368194402,8.2354311185389
"586",4623,28.7237746999099,14.0510255069607
"587",4624,1550.54551130811,649.989178283529
"588",4643,183.98695146893,96.6706578479435
"589",4646,40.9999802936401,16.3959831204367
"590",4654,528.258134268987,249.156350859043
"591",4665,7.85841203998756,2.79103411276561
"592",4667,71.6009237836637,31.8029761789032
"593",4674,109.629330955986,45.8558045399986
"594",4680,148.040394102524,51.1839670210494
"595",4687,267.163600801213,107.889588547251
"596",4689,28.1309559077902,14.3967103118227
"597",4689,32.3584258443577,13.6725877384557
"598",4702,116.591270117127,44.5337113246304
"599",4707,179.937542313818,58.2279686175449
"600",4719,38.7281124821513,13.3068534692026
"601",4725,164.280105687844,89.7964660917119
"602",4733,297.522312051566,112.640108557496
"603",4736,362.129979849173,128.579140998529
"604",4741,57.275388200413,22.6210461171655
"605",4750,290.175174913876,109.657558567642
"606",4755,140.272433097843,51.1821000956124
"607",4778,454.486129621061,279.055034825318
"608",4781,506.169089774844,248.137270969876
"609",4783,538.831883710923,241.281473111249
"610",4786,110.864175915978,46.2984348172097
"611",4791,389.969501979099,124.86315087545
"612",4795,386.907944397063,163.436013082766
"613",4802,481.214287713273,210.614032078696
"614",4804,1270.62173762276,368.868597081029
"615",4816,480.740830949526,193.612474639301
"616",4827,5.17076183253268,2.72631919248752
"617",4834,479.434857532412,230.486094948248
"618",4837,161.946414743852,74.9672890275786
"619",4840,56.2410114268732,26.0670470220562
"620",4843,524.418127912661,194.857935123722
"621",4846,14.3339625603886,4.85328888383339
"622",4858,218.072644551268,108.838394645064
"623",4864,681.140137530446,257.770797396722
"624",4869,356.743108119833,120.423432565223
"625",4875,5.39581685156044,2.31854156266534
"626",4889,14.9943919770533,5.24327578580794
"627",4911,94.4955475792306,42.5155417181207
"628",4912,487.163708824186,153.40604100626
"629",4915,24.6943991648849,10.2772023247441
"630",4919,35.2744201244172,11.8130723875032
"631",4922,199.180964018069,68.661209046756
"632",4931,710.417506763403,235.079418178642
"633",4937,66.8421063286933,31.609835202476
"634",4947,107.747653993791,40.5215204693887
"635",4953,139.703467554724,60.5849312463596
"636",4960,1471.75787427172,540.500085279245
"637",4971,506.724551472367,186.420778961456
"638",4975,504.219903557107,212.832542369359
"639",4979,56.341576355186,23.2946223882761
"640",4994,14.5133844872319,5.40428858983913
"641",5011,28.0331302153139,12.1831402853331
"642",5019,466.732037994032,167.456179199944
"643",5028,75.6719235023058,32.1035894321223
"644",5029,293.2759016539,116.541332245704
"645",5041,343.527136496072,126.430054644733
"646",5053,408.384314849718,141.398673689557
"647",5054,388.950059928352,165.416060672247
"648",5059,15.9275262931866,8.45100899659083
"649",5061,31.2342951440355,13.7403165057014
"650",5065,9.51874968967213,3.3867154457125
"651",5075,4.75808424431003,2.47949736474799
"652",5080,46.605394626805,15.8462991391639
"653",5086,36.2743968478511,12.1487393094366
"654",5087,680.718954733291,300.465161458798
"655",5092,106.560171558421,45.4693425896294
"656",5103,11.9002089487225,4.00046874792559
"657",5114,594.086600599936,243.223834547575
"658",5127,53.2475672916352,32.6804392028782
"659",5152,21.4362316697884,9.28312769828958
"660",5164,627.477717681688,199.260622665236
"661",5170,318.2481268676,99.6433826388469
"662",5179,314.507280480651,113.316931790662
"663",5180,1801.53722220715,656.099145898505
"664",5181,291.597903488222,122.134129302934
"665",5192,1513.64590837783,472.881434252275
"666",5204,186.231823809268,71.9050504608976
"667",5212,169.165266715216,73.9570224968333
"668",5219,7.90191911266357,3.65887650075335
"669",5224,1121.92758722801,438.430272837233
"670",5228,114.828135989826,52.1010625959907
